past_purchases,category_affinity,session_duration,click_rate,avg_order_value,days_since_last_purchase,total_spent,preferred_category,device_type,time_of_day,cart_abandonment,wishlist_count,return_rate,loyalty_score,promo_sensitivity,customer_id
2.3820876996743916,-0.9557406423809349,-0.9528622316369026,0.5409773772865174,-1.9706640145309626,0.138962863131314,-0.1513974919414092,-1.1621541469172934,0.46434434038397376,0.3160878221089338,1.051517734418164,-0.6705431614166831,-1.4235037481977766,0.14840493641191355,2.119543434145908,CUST_0000
1.7349267584089139,2.301117135570254,1.8984623927990558,0.032977186364766764,1.406437968014191,1.4236424575175612,-0.11648835263103476,-0.7438617613524425,0.00671181071363125,0.032863373980213176,-1.777089647589781,-0.3827784017095585,2.338138995326796,1.519723940701897,1.5540147351521423,CUST_0001
1.4298223179634815,-2.311556713279024,0.1804541913281804,-2.5120733265898183,-0.36189109162974786,0.8811815239284709,0.00022394799578804667,-0.05858267884076995,1.381449717421049,-1.1310686299349713,-0.42269365499035016,-0.9621412281903847,-1.86513793975052,4.35667487219647,4.473568373219729,CUST_0002
-1.7416064951482697,0.449444468180177,-1.9276542066806597,-4.476140146395554,-0.09458503582677324,2.741046284962623,-1.428067176105445,-0.4845045148488072,1.4733664210140613,0.40921257860654675,-0.015120064259161126,-0.425924599317566,-0.72904391236788,-3.47424689775725,-1.2206903970326273,CUST_0003
-5.06589840921213,1.6768115349545574,-1.7987745112336373,0.5155244249922499,5.873472934570078,-0.7441216137121756,-0.21271991693091935,2.7132939356989674,-0.02096115050719427,-0.24825111386109355,1.7695552091868567,0.3092783851266944,-0.9488086345507366,0.6056401664964612,0.8404156173460096,CUST_0004
2.642561612865351,-2.6228779897828236,1.9015699872176568,-1.0782462747644164,0.13106983612215806,2.1049575342505964,-0.012365938242364536,0.993202456508931,-0.3007096631463442,-0.14963594425179252,-0.7923259241616157,-1.3369779581405543,1.2700835794547207,5.502696333423513,0.1114654760827195,CUST_0005
-0.07831137475116887,-2.382120068147694,-1.6622264075725957,3.5699807674904376,1.8546040095978926,-3.7902303478979626,1.1464718774879026,-3.2149630446297675,2.368244158241195,-0.22836079265763917,0.7615259618282144,0.23154106881380565,-0.6543623445393206,-3.869278577597135,2.6498801950750335,CUST_0006
-2.180430411869502,2.423041156408626,-0.21575558165760111,-3.230856553178269,0.26184843214184617,3.1525682585094366,-0.5335436258230818,-1.1702216257693594,3.054142874402362,-0.3743900332069141,-0.3852935579794161,-0.9265132547797481,-2.1150183700898477,-2.6219555285741483,2.379623235914224,CUST_0007
-4.626479990858509,-0.23768343985866847,1.007006261428348,-1.4920754258508955,-0.25600569753212343,0.7487791917807893,-0.5963246890919207,-0.6363627981384661,1.225846787843707,0.6381840407282129,1.4640024920627066,0.21272612119178486,-1.2082520312123566,-3.44307303383229,-4.113945928491665,CUST_0008
-4.434308622489013,-0.6219427218934204,4.148565154006125,0.3136008219224189,2.565845655584938,0.8648256870045967,-0.5869709860204633,-1.6542349736183874,0.49766552666395414,0.8052398579044068,-1.6032189125626353,-0.03644732025803771,-2.5329298131498934,1.4119603641676512,-0.3879110530408657,CUST_0009
0.46088724192177005,2.4152599662513285,1.5803510306792985,-0.46526216914248075,2.7293824537309117,-0.09835075022146011,-0.402833428474804,-4.478251482138848,-1.8866277841825612,-1.038540857035756,0.025523807403422527,1.1127981956129065,1.6133802497161227,0.13922538078856225,1.0230810387945264,CUST_0010
4.230667361294224,4.042667913349799,-0.5002506480089803,1.1440126865546798,-3.382655116379439,0.7841488956175295,-0.9658267708959641,1.4966391492262106,-0.24641958263157315,0.37086779247102475,2.020762198941331,-0.9913343922342502,2.1899955143142646,0.6499415088634386,1.5523227788050398,CUST_0011
3.505742401000798,-5.1974561829667145,2.8209741948017704,-0.2587238281725084,0.87434554664279,1.5561303212964996,-1.1219681199494154,-2.059430386030228,0.2791515336209137,0.23422041359956,-0.9148524616033882,0.24527693221760752,3.4273730807220737,3.2342214776805265,-2.4432650059960803,CUST_0012
-3.837108741361337,0.8007149247400127,-2.102923718463636,-3.088345668175425,3.565535336517219,0.5083156506489979,1.075390554416414,-0.4123591837342151,-0.8855045107228952,1.0175314239306263,0.8990998475796778,-0.46291637948632713,-0.5373959451861539,-1.957657326780467,-1.5133549796656276,CUST_0013
-5.291200601027695,2.206331873322663,-1.9954225916996604,0.02811528912025696,6.365329589853956,0.9190942234488212,-0.2134326970879245,4.688413110564884,1.496045304266727,-1.3099765543749995,1.8777532731160074,-2.2832386346150395,-2.785835800409288,3.2044308287574452,4.184294701239426,CUST_0014
-0.7134006534625488,3.1823310560045344,-0.5448724823233364,2.6172353268795234,0.31926133245524824,-3.693303593464393,-1.4439289224922272,1.6395259103107986,-0.9301406922731863,0.4331840672715426,-0.8328066498241923,-1.6037294750298954,0.11544963395398344,-0.12393454594145129,2.5968643188562917,CUST_0015
1.4940555570765541,0.9198334356586486,1.5724482865617357,-0.6837548181056423,1.731020207243175,-0.7139339536469458,0.39631968200786294,-4.383830656647232,-3.2483085640541156,-0.9501045691456493,-0.27340384518281413,-1.218176066807319,0.806110980154881,2.221311655488165,1.293020935016453,CUST_0016
-0.7557633572442296,1.8194092393948451,0.20884186783057346,0.5289255285494008,0.848239377423687,-2.1386540141110415,-1.3432093905839007,1.0863745770263131,-1.0281080428137312,1.1626480586861927,-3.1126456142944816,0.18033869066388744,-1.332911421760758,1.8980983794338722,3.7957993644073134,CUST_0017
3.9181648480903317,-2.9699486963001913,4.001270625942985,-0.9067070012059475,-2.287661062528591,2.9261164116877842,1.3636072951996998,0.020126610262761968,2.381243269106117,-0.265924194072433,-3.8490616379274964,-0.1026485734506316,2.376411750874064,3.1587632158276575,-0.14129016381352955,CUST_0018
-2.128502005428286,-0.8280828031460615,0.08510490889298084,-0.5989601363920539,3.026980470289066,-1.0367066500533733,-1.1689809102124997,-2.113188363070131,-2.142161559164243,-0.782179453952634,2.0229526934412076,-0.46056602975955757,-2.8235860541964746,3.199891966269253,2.029039202162969,CUST_0019
-1.0378554151766997,1.5031180398174975,1.6920192681578894,0.9315180991886928,1.4077412311793054,-2.5724719263932627,0.5855215328568677,-1.942123323130149,-1.6097541932252053,1.1407858004524745,-3.1627878753408054,0.293008807258655,-0.5152378467242658,0.4296065085851793,2.140141062129385,CUST_0020
3.3199041641605844,-1.9365610343348023,-0.9910535307022763,-1.744075891073759,-0.41408170301958114,3.312081011384941,1.0995844643276695,0.9441925564272711,3.4430207240250494,-0.16003867357934443,-2.0256655196885935,0.32548511232461763,-0.9004890258895888,2.160451163550149,4.791676271309089,CUST_0021
-5.698583313868575,3.74430768914582,-0.9617633382093931,-0.2245792106342006,0.5137001587222447,2.6345570580544586,-0.49620587574150743,0.3992542910451914,3.066501140402742,0.9243573680260055,3.975116037029784,0.5672179054338725,-4.862079469814443,-3.921975437320949,1.0363468040898587,CUST_0022
-0.6019417194875355,-2.997910763666,-1.2707990484656926,-1.5627474750210886,-0.4942055181990701,-1.3452470534902456,1.494141897266825,-2.4799068666622324,2.346628957917188,0.04621160367091715,-1.9015189969014785,0.7489361138059267,-3.232091435051122,-1.8683766430870283,3.5930072415142567,CUST_0023
-4.200275507245239,0.10291839579832052,2.3997406442615405,1.1190711779467284,-0.984616321603033,1.7872597365525362,0.043908301877156795,1.524185004473681,2.143407164524832,0.4595754883110654,0.9971114912818925,2.017775813175065,-2.6663560929987717,-1.0901383963230922,-2.5040766517986714,CUST_0024
2.2490999570132173,-2.2707433412749953,1.8940077985938129,-0.2908809335964395,0.2830426515927369,2.9519970677511003,-0.4597413950630392,3.3434107922799203,-2.480136002383598,-0.10017276878675659,-1.7888654771963328,0.2149259647767057,-0.1004513499661458,7.823489992845693,-0.6495309533369407,CUST_0025
-10.081845748338976,0.34345874146611943,1.7557878992183475,1.6376926336749795,-1.0231369763921094,-4.903813596410423,-2.133119217718111,-1.9832922418348606,2.840229454356969,0.8435502912221203,3.383815248500676,0.3067899624614518,-5.063638458768014,-6.908305030237993,-2.5308795116260256,CUST_0026
-7.899756782903142,1.2753686144573493,0.6239356939309384,-0.8479229218869704,-0.8111253322425123,-1.8929266960744988,0.13155164017749568,0.42116004450918854,3.0805513288853414,-1.6223206132937653,5.1898222308051105,-0.11335479410729969,-3.9464520671479653,-3.2091831084794724,-0.923910420419961,CUST_0027
-11.281135460562734,0.5282500508059698,2.5083107333503274,-2.5917409452684224,-0.1260657835750434,-2.2663119951687882,0.560761268005573,-1.6005816569881277,2.7339342138734777,0.48898953066004497,1.2258847053288429,1.6759187876093766,-4.66643761392068,-5.9598287348882595,-3.622438005793204,CUST_0028
-1.3604176063833575,-1.944146864745293,2.146490794353709,-1.4070090894088694,0.04764860218119582,1.1307086526341403,0.586801850735655,-0.7201930824659948,-0.46269576578302263,0.4219688214334575,2.8624889492999235,-0.8247339795023627,-0.3314265732914108,2.6992830640683283,-2.515928036676452,CUST_0029
-4.741600962812832,-1.0978943625016604,-0.9062871311984095,-0.8436064273227688,-0.5819416515184164,-2.2321424359900783,1.1262381884363837,-2.17454779311422,3.8353218023539464,0.16681605951827747,4.860959528995539,1.1568039489134727,-2.076034591547555,-5.224857796659457,-0.6656786781736835,CUST_0030
-2.0645182276801743,1.0801042292368621,1.704790668966246,-1.062853517865494,1.0425134391016682,-1.6822877467269577,0.6623068966479679,-2.079305255048669,-0.9468598992995185,0.42076656251858635,-2.9584002735859904,0.12060854761357863,-1.4221702394373215,0.3552537209140957,2.0291649811913333,CUST_0031
-2.0758922927304395,0.659310570033854,0.537369246072819,1.4324275271847484,-0.6555121352891067,-0.26297786331779105,0.30955564676715147,1.4776358314403033,0.3562516521462733,0.9669174010754679,0.7639861467031928,-0.7230731049121446,-0.9548485439402132,-0.9468865071747109,-1.5527056978216929,CUST_0032
-3.753940736839987,-0.2347549911567317,1.225806946039687,-0.7753344092320638,0.8896814647254561,-1.5325679683690288,-0.2137702480623489,0.24434936038519584,1.5378017694529817,-0.8463983057776877,-3.2672970393575866,1.7441031844659785,-2.0787297545534478,-0.7862999437503079,1.5035475910837484,CUST_0033
1.4999216280221654,-1.8955863515885518,-1.5504585498550285,-1.7446173069156572,4.280825790732239,-0.48888988847340686,-0.25968686344106867,-1.638354217382779,-1.4227669488027286,0.35303924841500095,-2.364926165822929,0.09741734306431259,1.3204915851344685,1.9563307857749086,2.232780998913957,CUST_0034
-2.2526334605074787,0.9855809060807286,1.4928839571215187,-0.3374605942117104,0.2767307700072996,-1.2545419125669044,-0.11382477230747688,0.2744953501101586,0.01824905857112913,-0.8781217036054526,-1.459985877898045,-0.9849461251170324,-1.2314638803392444,0.9068002189774687,1.3157795797508043,CUST_0035
4.025780581688691,1.41411105272416,0.2976484574435726,-1.3206296782000932,0.11357831728824064,0.5690443414556474,-0.24272858931102861,-2.628415383502513,-3.03795025061713,-0.32573889318261995,-0.15627437378449927,0.11333446390530184,1.1466933217817954,3.4623811938877394,2.631738493953497,CUST_0036
3.3574433676996387,-1.6200720373090474,-0.09802491799163815,-1.2202128985422245,-7.455322452752819,-0.8552565095270537,-0.6449284603222979,-4.76602667513491,1.8936308863471667,0.9177721505515003,-0.8650080779353805,1.2101660953653188,0.7748962658899667,-7.49155167177478,-2.5887180170433886,CUST_0037
0.15249866655925512,4.481747854506381,-4.4200146386498,1.8703031868252409,0.8869127788419366,0.17979248312454943,1.1763440561714547,0.6901244901583914,0.4488384407937226,-0.7090289023149722,1.5344724487691384,0.8160810441139388,0.4887033049924545,-5.878115377634297,0.7491036422746709,CUST_0038
3.048583611915255,-1.3971421295613196,1.4283307463262083,1.7720527231124452,2.4158200643671863,-0.9915326240083504,-0.3098449013640731,-2.802772684507441,-2.727923112365687,-0.04003720752109928,0.6098530959641455,1.533012542249183,2.243992002123493,3.712137831444597,0.4578308254800634,CUST_0039
-1.4368608532788152,0.19324620492890476,0.7642228891641323,-0.73486579915592,0.8496238392005344,-0.031291261018224326,-1.4548921652893105,0.4051612367174551,-0.5465432379874284,-1.0002705227767883,-0.020375192279189602,-0.412420069849907,-2.160413770198285,3.004239288981183,2.1587148068435393,CUST_0040
-9.674295010841696,0.015952083018118013,0.35914043263778095,-7.313922126535325,4.973149624176788,-0.91771447733875,0.018999082259871004,-0.8564879059057942,-0.9127001228259408,-0.6465284794765146,1.3656790501160114,0.8467711090082444,-3.4237538314166023,1.2732756340073854,-0.7105457818271288,CUST_0041
